glyph,certainty,min_x,min_y,max_x,max_y,image_path
Μ,0.2546302353268619,2218,541,2300,601,P_Oxy_52_3663_f.jpg
Η,0.32977402765029074,2293,541,2369,600,P_Oxy_52_3663_f.jpg
Ν,0.2970978818186795,2362,540,2436,598,P_Oxy_52_3663_f.jpg
Ε,0.28775129324092136,2427,535,2489,593,P_Oxy_52_3663_f.jpg
Ν,0.12800069891405325,335,587,391,642,P_Oxy_52_3663_f.jpg
Ν,0.12597189159383934,368,584,414,643,P_Oxy_52_3663_f.jpg
Τ,0.17320774384274848,409,583,489,641,P_Oxy_52_3663_f.jpg
Ϲ,0.5319861480147519,487,583,550,638,P_Oxy_52_3663_f.jpg
Ρ,0.22488026458445357,542,580,591,645,P_Oxy_52_3663_f.jpg
Τ,0.2959062215004896,580,577,647,637,P_Oxy_52_3663_f.jpg
Ρ,0.26976704298715365,638,578,690,639,P_Oxy_52_3663_f.jpg
Α,0.13470969190569276,681,580,767,633,P_Oxy_52_3663_f.jpg
Ϲ,0.16466942973346288,765,583,834,638,P_Oxy_52_3663_f.jpg
Ϲ,0.6317336574416695,827,578,896,637,P_Oxy_52_3663_f.jpg
Κ,0.46334682970177204,886,579,952,637,P_Oxy_52_3663_f.jpg
Ν,0.11800689618461876,940,580,996,634,P_Oxy_52_3663_f.jpg
Ι,0.16814986866159598,989,579,1025,631,P_Oxy_52_3663_f.jpg
Μ,0.16048067451706405,1017,579,1075,633,P_Oxy_52_3663_f.jpg
Ν,0.14466884114994474,1063,578,1125,632,P_Oxy_52_3663_f.jpg
Μ,0.2798711212875323,1113,579,1173,635,P_Oxy_52_3663_f.jpg
Ι,0.17160583757618794,1163,576,1197,634,P_Oxy_52_3663_f.jpg
Ο,0.6899810838559454,1190,571,1254,631,P_Oxy_52_3663_f.jpg
Ι,0.44612986471955285,1247,572,1282,629,P_Oxy_52_3663_f.jpg
Ν,0.15573237206732882,1909,620,1951,673,P_Oxy_52_3663_f.jpg
Τ,0.168023926062509,1941,609,2007,667,P_Oxy_52_3663_f.jpg
Τ,0.4206286089712043,1978,612,2039,667,P_Oxy_52_3663_f.jpg
Τ,0.11682660806300503,2029,615,2089,671,P_Oxy_52_3663_f.jpg
Μ,0.1252437478270476,2074,617,2135,678,P_Oxy_52_3663_f.jpg
Ρ,0.2932004810178265,2125,608,2174,677,P_Oxy_52_3663_f.jpg
Τ,0.7100936996501563,2163,613,2231,671,P_Oxy_52_3663_f.jpg
Ι,0.711657131540788,2225,618,2261,672,P_Oxy_52_3663_f.jpg
Ϲ,0.5886427540078624,2253,613,2316,671,P_Oxy_52_3663_f.jpg
Ϲ,0.15030990059607968,2305,613,2374,669,P_Oxy_52_3663_f.jpg
Ν,0.13025443891280777,2358,613,2420,676,P_Oxy_52_3663_f.jpg
Ω,0.5282945386975473,2411,611,2487,666,P_Oxy_52_3663_f.jpg
Ϲ,0.19350855834576644,973,626,1045,669,P_Oxy_52_3663_f.jpg
Ι,0.1966391565809389,336,659,403,719,P_Oxy_52_3663_f.jpg
Ϲ,0.4820926757520822,397,657,458,712,P_Oxy_52_3663_f.jpg
Ν,0.26384564599909194,452,652,525,710,P_Oxy_52_3663_f.jpg
Ϲ,0.2727347342956403,523,651,589,706,P_Oxy_52_3663_f.jpg
Ϲ,0.3379720744756991,581,651,642,706,P_Oxy_52_3663_f.jpg
Ϲ,0.13617240685146534,632,648,688,708,P_Oxy_52_3663_f.jpg
Ι,0.11884959751482468,678,653,727,712,P_Oxy_52_3663_f.jpg
Ν,0.16342194141181993,720,651,785,707,P_Oxy_52_3663_f.jpg
Ο,0.6163932067226016,776,650,841,703,P_Oxy_52_3663_f.jpg
Ϲ,0.7290034108721879,835,647,898,700,P_Oxy_52_3663_f.jpg
Ϲ,0.14398707345762618,884,649,941,700,P_Oxy_52_3663_f.jpg
Ν,0.15249719621874125,926,647,987,702,P_Oxy_52_3663_f.jpg
Μ,0.15101334984478934,975,652,1035,701,P_Oxy_52_3663_f.jpg
Ν,0.11346237171968043,1026,648,1079,698,P_Oxy_52_3663_f.jpg
Ο,0.29039503686968016,1075,644,1137,696,P_Oxy_52_3663_f.jpg
Ν,0.9274805728726154,1134,642,1211,699,P_Oxy_52_3663_f.jpg
Ο,0.2102745150144676,1206,644,1260,698,P_Oxy_52_3663_f.jpg
Ν,0.14464437530097932,1247,649,1295,704,P_Oxy_52_3663_f.jpg
Ι,0.4193206298972391,1285,651,1318,704,P_Oxy_52_3663_f.jpg
Ϲ,0.11725502567059284,1907,683,1964,732,P_Oxy_52_3663_f.jpg
Μ,0.32017277451482173,1928,684,1984,734,P_Oxy_52_3663_f.jpg
Α,0.5406863571942068,1978,685,2029,739,P_Oxy_52_3663_f.jpg
Χ,0.14330758697743579,2020,688,2070,742,P_Oxy_52_3663_f.jpg
Α,0.27786339736490345,2057,688,2113,740,P_Oxy_52_3663_f.jpg
Γ,0.33368849538577267,2104,681,2181,740,P_Oxy_52_3663_f.jpg
Ε,0.42627693601456446,2174,678,2240,733,P_Oxy_52_3663_f.jpg
Ϲ,0.4995589690945228,2232,676,2301,729,P_Oxy_52_3663_f.jpg
Μ,0.29558008111683737,2299,674,2391,727,P_Oxy_52_3663_f.jpg
Ϲ,0.44721263106492215,2388,676,2458,731,P_Oxy_52_3663_f.jpg
Ϲ,0.17547475343772,2444,678,2500,736,P_Oxy_52_3663_f.jpg
Α,0.09787161190732771,375,725,441,781,P_Oxy_52_3663_f.jpg
Η,0.4407991320247012,435,720,506,777,P_Oxy_52_3663_f.jpg
Ϲ,0.16870383270465708,501,720,556,774,P_Oxy_52_3663_f.jpg
Ϲ,0.12568558265513688,547,717,604,770,P_Oxy_52_3663_f.jpg
Τ,0.31890640289078304,589,715,656,769,P_Oxy_52_3663_f.jpg
Ν,0.13202382163499443,653,715,727,770,P_Oxy_52_3663_f.jpg
Ι,0.2199629705784085,692,716,730,770,P_Oxy_52_3663_f.jpg
Ν,0.15069342470488187,723,715,787,770,P_Oxy_52_3663_f.jpg
Δ,0.4956148528424533,775,718,843,767,P_Oxy_52_3663_f.jpg
Ε,0.2168266856676095,835,713,891,764,P_Oxy_52_3663_f.jpg
Ν,0.15093124235241026,882,713,942,763,P_Oxy_52_3663_f.jpg
Ν,0.17010929523354815,929,712,994,766,P_Oxy_52_3663_f.jpg
Ν,0.1667780473707904,990,710,1062,762,P_Oxy_52_3663_f.jpg
Ν,0.1168615789560538,1055,709,1108,761,P_Oxy_52_3663_f.jpg
Ι,0.3318553764512483,1100,706,1134,758,P_Oxy_52_3663_f.jpg
Ν,0.29131284328929496,1129,705,1202,756,P_Oxy_52_3663_f.jpg
Ω,0.890305007561113,1191,706,1272,757,P_Oxy_52_3663_f.jpg
Ν,0.4540488254272288,1263,703,1329,762,P_Oxy_52_3663_f.jpg
Ν,0.2868469030457897,1908,754,1982,809,P_Oxy_52_3663_f.jpg
Ν,0.15304079339195337,1974,756,2034,811,P_Oxy_52_3663_f.jpg
Ν,0.1548734945853456,2029,752,2102,810,P_Oxy_52_3663_f.jpg
Μ,0.5588850380974482,2095,752,2171,811,P_Oxy_52_3663_f.jpg
Ε,0.7637476516550509,2163,752,2231,813,P_Oxy_52_3663_f.jpg
Ν,0.5986231880588824,2222,748,2302,808,P_Oxy_52_3663_f.jpg
Μ,0.3185962541610676,2292,752,2363,808,P_Oxy_52_3663_f.jpg
Ο,0.9676928328886277,2353,749,2422,806,P_Oxy_52_3663_f.jpg
Ι,0.37321418610195667,2415,748,2476,810,P_Oxy_52_3663_f.jpg
Ν,0.10881717735149361,357,790,409,852,P_Oxy_52_3663_f.jpg
Ν,0.14340530897447723,395,786,440,844,P_Oxy_52_3663_f.jpg
Ε,0.3561246898126021,431,784,496,840,P_Oxy_52_3663_f.jpg
Ϲ,0.2995967105686366,485,784,543,838,P_Oxy_52_3663_f.jpg
Ϲ,0.5703216930737174,535,782,589,836,P_Oxy_52_3663_f.jpg
Ϲ,0.2726599112707615,578,779,641,836,P_Oxy_52_3663_f.jpg
Ϲ,0.1649011509382381,634,779,694,837,P_Oxy_52_3663_f.jpg
Ν,0.16141140577479157,685,780,759,841,P_Oxy_52_3663_f.jpg
Ϲ,0.5867062352174984,753,778,813,832,P_Oxy_52_3663_f.jpg
Ι,0.33756180598612817,806,775,849,835,P_Oxy_52_3663_f.jpg
Ϲ,0.16863610193042186,840,780,924,834,P_Oxy_52_3663_f.jpg
Ι,0.1324574566898471,918,778,985,834,P_Oxy_52_3663_f.jpg
Ϲ,0.28681656982590625,975,777,1037,833,P_Oxy_52_3663_f.jpg
Ν,0.14021519238409824,1032,774,1095,829,P_Oxy_52_3663_f.jpg
Ν,0.1585463234933436,1086,773,1145,829,P_Oxy_52_3663_f.jpg
Ω,0.2298049257614882,1132,770,1189,826,P_Oxy_52_3663_f.jpg
Ϲ,0.1899900180053585,1181,774,1248,831,P_Oxy_52_3663_f.jpg
Ϲ,0.1893963659958529,1241,778,1302,832,P_Oxy_52_3663_f.jpg
Ι,0.1469038260738227,1290,781,1345,839,P_Oxy_52_3663_f.jpg
Ν,0.12316857054727974,1336,781,1392,842,P_Oxy_52_3663_f.jpg
Ν,0.11673611685116439,1384,767,1436,838,P_Oxy_52_3663_f.jpg
Ν,0.15140548242188906,1897,822,1960,879,P_Oxy_52_3663_f.jpg
Ν,0.16385652784649324,1951,827,2015,886,P_Oxy_52_3663_f.jpg
Ν,0.18791521847742987,1994,828,2048,882,P_Oxy_52_3663_f.jpg
Ν,0.1575480405377845,2034,817,2110,892,P_Oxy_52_3663_f.jpg
Υ,0.4386378176046056,2105,817,2174,878,P_Oxy_52_3663_f.jpg
Ν,0.21895696841133389,2160,819,2220,877,P_Oxy_52_3663_f.jpg
Μ,0.25977599698723103,2212,819,2270,877,P_Oxy_52_3663_f.jpg
Η,0.20230933793658282,2262,817,2326,876,P_Oxy_52_3663_f.jpg
Η,0.4630212712448958,2321,818,2392,876,P_Oxy_52_3663_f.jpg
Ϲ,0.8213613181344046,2391,814,2454,869,P_Oxy_52_3663_f.jpg
Τ,0.10741741707901517,409,847,485,907,P_Oxy_52_3663_f.jpg
Ϲ,0.3945031408230005,479,845,542,900,P_Oxy_52_3663_f.jpg
Δ,0.2876195273232432,534,844,592,899,P_Oxy_52_3663_f.jpg
Ω,0.4359997257802122,582,846,663,899,P_Oxy_52_3663_f.jpg
Π,0.1939461230648266,658,846,717,900,P_Oxy_52_3663_f.jpg
Ε,0.11546259477121294,717,848,774,903,P_Oxy_52_3663_f.jpg
Ν,0.21166018290801464,759,849,819,903,P_Oxy_52_3663_f.jpg
Τ,0.1562904228453416,809,845,879,899,P_Oxy_52_3663_f.jpg
Ι,0.1231481957039105,873,848,913,898,P_Oxy_52_3663_f.jpg
Ν,0.15518494845621653,909,844,949,900,P_Oxy_52_3663_f.jpg
Ν,0.2635385085399484,941,845,1000,899,P_Oxy_52_3663_f.jpg
Ε,0.19543701083435108,988,842,1044,896,P_Oxy_52_3663_f.jpg
Ι,0.15292563798616862,1040,842,1081,896,P_Oxy_52_3663_f.jpg
Ω,0.9177195158254919,1074,841,1154,897,P_Oxy_52_3663_f.jpg
Ν,0.2700252344158076,1149,839,1216,901,P_Oxy_52_3663_f.jpg
Μ,0.15301010182020341,1205,842,1264,899,P_Oxy_52_3663_f.jpg
Μ,0.3913618087654142,309,860,375,913,P_Oxy_52_3663_f.jpg
Ν,0.11634479332378682,1899,894,1953,943,P_Oxy_52_3663_f.jpg
Ν,0.17147758861601045,1946,897,1999,949,P_Oxy_52_3663_f.jpg
Ϲ,0.1819541189304717,1991,892,2065,945,P_Oxy_52_3663_f.jpg
Ε,0.11215664053682735,2043,893,2109,944,P_Oxy_52_3663_f.jpg
Ν,0.10011960218505793,2060,891,2127,945,P_Oxy_52_3663_f.jpg
Ι,0.12063792999411681,2102,890,2180,945,P_Oxy_52_3663_f.jpg
Ν,0.12826018813460754,2176,888,2256,948,P_Oxy_52_3663_f.jpg
Ρ,0.172503126132757,2253,881,2321,947,P_Oxy_52_3663_f.jpg
Ο,0.5147559001069595,2312,883,2383,946,P_Oxy_52_3663_f.jpg
Ϲ,0.337064864234893,2381,884,2440,942,P_Oxy_52_3663_f.jpg
Ν,0.12462728910548863,2431,881,2477,944,P_Oxy_52_3663_f.jpg
Μ,0.13586006735099038,103,915,186,975,P_Oxy_52_3663_f.jpg
Ε,0.31075803961860804,178,917,233,974,P_Oxy_52_3663_f.jpg
Κ,0.9380477623085002,227,920,297,977,P_Oxy_52_3663_f.jpg
Ι,0.19382611073783548,284,924,322,978,P_Oxy_52_3663_f.jpg
Κ,0.267896269749683,311,925,370,978,P_Oxy_52_3663_f.jpg
Η,0.4191868262724555,364,916,439,977,P_Oxy_52_3663_f.jpg
Ϲ,0.25011080059527413,433,912,495,970,P_Oxy_52_3663_f.jpg
Ϲ,0.37300831155002007,488,910,549,965,P_Oxy_52_3663_f.jpg
Ϲ,0.1254576784398556,541,909,597,965,P_Oxy_52_3663_f.jpg
Ι,0.13435425031666018,664,916,719,969,P_Oxy_52_3663_f.jpg
Ν,0.5015284989033307,715,910,792,972,P_Oxy_52_3663_f.jpg
Ε,0.13923366077110938,782,914,850,971,P_Oxy_52_3663_f.jpg
Τ,0.22945404516265028,839,916,900,976,P_Oxy_52_3663_f.jpg
Ι,0.21574013482655804,886,910,944,974,P_Oxy_52_3663_f.jpg
Ν,0.17505428840634168,929,904,989,966,P_Oxy_52_3663_f.jpg
Ο,0.24981271293204163,984,908,1044,971,P_Oxy_52_3663_f.jpg
Υ,0.20146760234481273,1037,912,1108,980,P_Oxy_52_3663_f.jpg
Ν,0.11166320130387623,1098,909,1156,980,P_Oxy_52_3663_f.jpg
Ν,0.11213263590516472,1142,914,1207,984,P_Oxy_52_3663_f.jpg
Ρ,0.25553993871144126,1197,904,1259,972,P_Oxy_52_3663_f.jpg
Ϲ,0.3173792228279418,1894,948,1950,1004,P_Oxy_52_3663_f.jpg
Ν,0.16980404426295612,1947,953,2007,1007,P_Oxy_52_3663_f.jpg
Ν,0.1404027010785318,2003,949,2064,1006,P_Oxy_52_3663_f.jpg
Α,0.16634251450353177,2052,953,2113,1010,P_Oxy_52_3663_f.jpg
Ϲ,0.455368329444679,2105,954,2170,1008,P_Oxy_52_3663_f.jpg
Δ,0.33618651975931185,2162,953,2230,1012,P_Oxy_52_3663_f.jpg
Ε,0.15571499832716337,2221,957,2279,1012,P_Oxy_52_3663_f.jpg
Ϲ,0.2032333396727961,2271,952,2337,1009,P_Oxy_52_3663_f.jpg
Ν,0.12104211570886866,2330,958,2384,1015,P_Oxy_52_3663_f.jpg
Α,0.10666558260414813,2374,959,2434,1015,P_Oxy_52_3663_f.jpg
Ι,0.23588901496470305,103,983,140,1038,P_Oxy_52_3663_f.jpg
Ϲ,0.24051468464746825,134,983,191,1035,P_Oxy_52_3663_f.jpg
Ν,0.16747827852057004,178,984,244,1037,P_Oxy_52_3663_f.jpg
Η,0.13093921256388902,228,984,300,1038,P_Oxy_52_3663_f.jpg
Ν,0.9182279912049676,294,983,368,1036,P_Oxy_52_3663_f.jpg
Ν,0.14982310695128345,360,981,427,1033,P_Oxy_52_3663_f.jpg
Ϲ,0.20369934557750163,422,979,482,1034,P_Oxy_52_3663_f.jpg
Ν,0.27912375940889755,473,978,534,1034,P_Oxy_52_3663_f.jpg
Ε,0.1215754029113006,520,975,587,1033,P_Oxy_52_3663_f.jpg
Ϲ,0.17298061661170694,578,974,639,1028,P_Oxy_52_3663_f.jpg
Ϲ,0.12686125764217174,628,974,683,1030,P_Oxy_52_3663_f.jpg
Ι,0.2691937079420926,676,978,710,1031,P_Oxy_52_3663_f.jpg
Ν,0.636306286677996,703,977,778,1038,P_Oxy_52_3663_f.jpg
Ϲ,0.300188439057403,770,980,830,1036,P_Oxy_52_3663_f.jpg
Υ,0.5983646426614567,818,978,882,1039,P_Oxy_52_3663_f.jpg
Ν,0.36013600733305584,873,979,941,1037,P_Oxy_52_3663_f.jpg
Τ,0.14321955993412377,933,977,997,1038,P_Oxy_52_3663_f.jpg
Τ,0.40662262262364873,982,977,1051,1038,P_Oxy_52_3663_f.jpg
Ι,0.5588084563948684,1045,986,1081,1045,P_Oxy_52_3663_f.jpg
Ϲ,0.813193721250577,1074,990,1130,1041,P_Oxy_52_3663_f.jpg
Α,0.2893440285240342,1118,991,1171,1044,P_Oxy_52_3663_f.jpg
Ν,0.20236025195961047,1154,986,1220,1050,P_Oxy_52_3663_f.jpg
Ν,0.16268680759871965,1203,982,1262,1041,P_Oxy_52_3663_f.jpg
Ο,0.8892420368376408,1250,981,1317,1038,P_Oxy_52_3663_f.jpg
Ν,0.3768598160850968,1310,975,1375,1032,P_Oxy_52_3663_f.jpg
Ω,0.26116801936004497,1876,1010,1937,1063,P_Oxy_52_3663_f.jpg
Ν,0.1336677167745347,1926,1011,1989,1063,P_Oxy_52_3663_f.jpg
Ν,0.14763208101697378,1950,1005,2024,1063,P_Oxy_52_3663_f.jpg
Ν,0.19886190376784238,2026,1012,2101,1076,P_Oxy_52_3663_f.jpg
Τ,0.5100409866144798,2093,1015,2164,1067,P_Oxy_52_3663_f.jpg
Ν,0.11405519797452063,2159,1018,2224,1067,P_Oxy_52_3663_f.jpg
Ν,0.15406689228227305,2207,1018,2273,1067,P_Oxy_52_3663_f.jpg
Ν,0.1481181582342902,2260,1020,2321,1069,P_Oxy_52_3663_f.jpg
Ν,0.13575507449738727,2315,1018,2369,1071,P_Oxy_52_3663_f.jpg
Ν,0.10778236725163354,2363,1019,2416,1071,P_Oxy_52_3663_f.jpg
Ε,0.1387801764077132,2398,1008,2448,1063,P_Oxy_52_3663_f.jpg
Α,0.12284152621300283,7,1041,76,1098,P_Oxy_52_3663_f.jpg
Ρ,0.22449876647449757,27,1045,80,1104,P_Oxy_52_3663_f.jpg
Ν,0.2089751014981438,101,1048,166,1101,P_Oxy_52_3663_f.jpg
Ω,0.17730763743726033,156,1048,229,1099,P_Oxy_52_3663_f.jpg
Ϲ,0.26510911402865145,228,1046,286,1101,P_Oxy_52_3663_f.jpg
Γ,0.1890133341546672,279,1046,344,1100,P_Oxy_52_3663_f.jpg
Μ,0.571107816353519,333,1048,388,1101,P_Oxy_52_3663_f.jpg
Ρ,0.13134472726278484,379,1045,429,1105,P_Oxy_52_3663_f.jpg
Ι,0.11142295488432921,418,1042,472,1101,P_Oxy_52_3663_f.jpg
Ν,0.1824092995916033,458,1046,508,1102,P_Oxy_52_3663_f.jpg
Ϲ,0.1473901176143096,488,1042,540,1095,P_Oxy_52_3663_f.jpg
Ν,0.15731910603283564,531,1040,562,1088,P_Oxy_52_3663_f.jpg
Ν,0.11276593080239153,552,1038,615,1089,P_Oxy_52_3663_f.jpg
Ϲ,0.2109580007828809,610,1039,662,1089,P_Oxy_52_3663_f.jpg
Ν,0.17359071688307817,661,1037,728,1092,P_Oxy_52_3663_f.jpg
Α,0.18244723374492547,725,1045,783,1103,P_Oxy_52_3663_f.jpg
Α,0.18244723374492547,725,1045,783,1103,P_Oxy_52_3663_f.jpg
Ι,0.21364028308125463,773,1042,810,1099,P_Oxy_52_3663_f.jpg
Ι,0.3624797049486551,805,1044,838,1100,P_Oxy_52_3663_f.jpg
Δ,0.198258787025843,831,1040,891,1100,P_Oxy_52_3663_f.jpg
Ι,0.18770077444994018,881,1044,925,1098,P_Oxy_52_3663_f.jpg
Ο,0.8256476564998108,913,1041,979,1100,P_Oxy_52_3663_f.jpg
Ν,0.6391177869763228,971,1039,1043,1098,P_Oxy_52_3663_f.jpg
Ι,0.3407899564218819,1038,1044,1075,1101,P_Oxy_52_3663_f.jpg
Ι,0.2838910495229754,1068,1045,1111,1103,P_Oxy_52_3663_f.jpg
Ν,0.17477358987585975,1102,1047,1172,1104,P_Oxy_52_3663_f.jpg
Ν,0.5026799871539437,1169,1051,1235,1107,P_Oxy_52_3663_f.jpg
Τ,0.29638927584165803,1890,1074,1960,1127,P_Oxy_52_3663_f.jpg
Ι,0.15353383644860244,1955,1078,2007,1134,P_Oxy_52_3663_f.jpg
Ι,0.16291741765658177,2000,1078,2086,1132,P_Oxy_52_3663_f.jpg
Ι,0.43990969935159235,2081,1082,2116,1131,P_Oxy_52_3663_f.jpg
Ι,0.17395429096881793,2108,1074,2165,1134,P_Oxy_52_3663_f.jpg
Ν,0.11165295621345644,2156,1078,2220,1134,P_Oxy_52_3663_f.jpg
Τ,0.15205940865339057,2223,1081,2299,1134,P_Oxy_52_3663_f.jpg
Ν,0.13285002383081726,2292,1082,2363,1135,P_Oxy_52_3663_f.jpg
Ϲ,0.14546885306389704,2352,1082,2401,1134,P_Oxy_52_3663_f.jpg
Ι,0.13417635285188995,2397,1070,2448,1133,P_Oxy_52_3663_f.jpg
Δ,0.14270817066613753,3,1110,56,1166,P_Oxy_52_3663_f.jpg
Ν,0.14541901218838926,38,1114,96,1168,P_Oxy_52_3663_f.jpg
Ν,0.1370443499692316,86,1112,146,1169,P_Oxy_52_3663_f.jpg
Ϲ,0.45420746010937585,142,1108,200,1165,P_Oxy_52_3663_f.jpg
Ν,0.15952147793350752,190,1106,256,1166,P_Oxy_52_3663_f.jpg
Ϲ,0.497062951939909,248,1107,304,1161,P_Oxy_52_3663_f.jpg
Ν,0.18194503867683587,300,1107,355,1158,P_Oxy_52_3663_f.jpg
Ε,0.2259689136057648,352,1105,405,1157,P_Oxy_52_3663_f.jpg
Ϲ,0.21163335822944562,400,1103,464,1161,P_Oxy_52_3663_f.jpg
Ν,0.1397621802664689,451,1105,523,1168,P_Oxy_52_3663_f.jpg
Ν,0.7536287940777037,514,1100,588,1158,P_Oxy_52_3663_f.jpg
Ε,0.6660506234414684,583,1105,642,1157,P_Oxy_52_3663_f.jpg
Ϲ,0.2295051661381805,636,1108,700,1161,P_Oxy_52_3663_f.jpg
Κ,0.29142497330168543,694,1111,759,1161,P_Oxy_52_3663_f.jpg
Α,0.5291932766007971,750,1113,805,1166,P_Oxy_52_3663_f.jpg
Ι,0.29189490417785385,801,1113,833,1168,P_Oxy_52_3663_f.jpg
Τ,0.3003764204731608,826,1111,915,1170,P_Oxy_52_3663_f.jpg
Ι,0.18923691894646844,914,1113,963,1166,P_Oxy_52_3663_f.jpg
Ϲ,0.47768469214439674,960,1115,1010,1166,P_Oxy_52_3663_f.jpg
Ε,0.47818708894072,1001,1114,1059,1164,P_Oxy_52_3663_f.jpg
Ϲ,0.8193780916753337,1057,1112,1115,1164,P_Oxy_52_3663_f.jpg
Ϲ,0.4783924958588608,1108,1112,1173,1165,P_Oxy_52_3663_f.jpg
Ϲ,0.15092205995465596,1163,1110,1225,1167,P_Oxy_52_3663_f.jpg
Ε,0.13472243677299564,1220,1104,1283,1165,P_Oxy_52_3663_f.jpg
Ν,0.5156743226977117,1276,1101,1348,1161,P_Oxy_52_3663_f.jpg
Ν,0.11723990491471913,1336,1097,1404,1157,P_Oxy_52_3663_f.jpg
Ν,0.15334331422067826,1396,1097,1449,1153,P_Oxy_52_3663_f.jpg
Ι,0.26490174873195127,1437,1099,1467,1148,P_Oxy_52_3663_f.jpg
Ν,0.1237179171762699,1882,1135,1940,1264,P_Oxy_52_3663_f.jpg
Ν,0.5962980630561594,1883,1137,1952,1193,P_Oxy_52_3663_f.jpg
Ν,0.16535661709349492,1948,1139,2018,1188,P_Oxy_52_3663_f.jpg
Υ,0.14638808305989723,2013,1139,2085,1189,P_Oxy_52_3663_f.jpg
Ϲ,0.17086369072065347,2072,1138,2123,1190,P_Oxy_52_3663_f.jpg
Ν,0.12549300509510447,2113,1141,2173,1193,P_Oxy_52_3663_f.jpg
Ν,0.16606517876851898,2154,1139,2221,1193,P_Oxy_52_3663_f.jpg
Ν,0.10660728556383034,2214,1143,2287,1196,P_Oxy_52_3663_f.jpg
Ν,0.25991163857022204,2279,1142,2348,1196,P_Oxy_52_3663_f.jpg
Ι,0.6204249652810435,2344,1148,2377,1199,P_Oxy_52_3663_f.jpg
Ι,0.15936158171269957,2376,1146,2425,1201,P_Oxy_52_3663_f.jpg
Τ,0.22138435262817188,13,1176,71,1231,P_Oxy_52_3663_f.jpg
Ν,0.2138571590426273,66,1173,143,1230,P_Oxy_52_3663_f.jpg
Ο,0.6863752846377639,139,1172,206,1226,P_Oxy_52_3663_f.jpg
Ν,0.19403012817673942,202,1172,240,1222,P_Oxy_52_3663_f.jpg
Μ,0.12228079617771861,231,1172,286,1222,P_Oxy_52_3663_f.jpg
Π,0.14602385664265757,279,1167,352,1222,P_Oxy_52_3663_f.jpg
Ο,0.45960381520775934,347,1167,410,1221,P_Oxy_52_3663_f.jpg
Ν,0.14919177843289838,401,1167,464,1223,P_Oxy_52_3663_f.jpg
Ϲ,0.10644937843353551,458,1164,537,1217,P_Oxy_52_3663_f.jpg
Ο,0.47594345149986916,540,1161,606,1217,P_Oxy_52_3663_f.jpg
Ϲ,0.7692625416182165,602,1165,666,1220,P_Oxy_52_3663_f.jpg
Ω,0.5929599442118701,659,1167,743,1224,P_Oxy_52_3663_f.jpg
Μ,0.25376020856235904,737,1173,800,1228,P_Oxy_52_3663_f.jpg
Ε,0.57083320836693,798,1176,852,1228,P_Oxy_52_3663_f.jpg
Γ,0.44299930694212686,848,1178,908,1228,P_Oxy_52_3663_f.jpg
Ε,0.7068077436366987,903,1174,963,1230,P_Oxy_52_3663_f.jpg
Ν,0.9411668965278384,958,1172,1025,1228,P_Oxy_52_3663_f.jpg
Ο,0.95098887693469,1018,1173,1076,1225,P_Oxy_52_3663_f.jpg
Ι,0.33052982257035407,1071,1169,1105,1223,P_Oxy_52_3663_f.jpg
Τ,0.41152544174265526,1096,1168,1154,1222,P_Oxy_52_3663_f.jpg
Ο,0.5169876115294998,1144,1174,1202,1225,P_Oxy_52_3663_f.jpg
Τ,0.16004610662144228,1930,1205,1988,1263,P_Oxy_52_3663_f.jpg
Ω,0.2255874026844417,1968,1216,2021,1263,P_Oxy_52_3663_f.jpg
Ν,0.12657418234183537,2011,1208,2073,1266,P_Oxy_52_3663_f.jpg
Ι,0.10985869844384968,2056,1205,2125,1263,P_Oxy_52_3663_f.jpg
Ϲ,0.11440560613703907,2118,1206,2182,1263,P_Oxy_52_3663_f.jpg
Ν,0.11104940714030695,2177,1205,2247,1264,P_Oxy_52_3663_f.jpg
Ν,0.21414426666529857,2245,1210,2331,1270,P_Oxy_52_3663_f.jpg
Τ,0.18175691186903817,2326,1207,2408,1265,P_Oxy_52_3663_f.jpg
Ι,0.10848787378968006,81,1235,133,1288,P_Oxy_52_3663_f.jpg
Ν,0.12341036488307697,127,1233,178,1287,P_Oxy_52_3663_f.jpg
Ϲ,0.13819990646146293,174,1232,231,1285,P_Oxy_52_3663_f.jpg
Ι,0.21105509280119114,225,1235,256,1286,P_Oxy_52_3663_f.jpg
Μ,0.12302247266320732,250,1231,324,1290,P_Oxy_52_3663_f.jpg
Ν,0.21439418207683308,317,1234,359,1291,P_Oxy_52_3663_f.jpg
Ο,0.41820575125518983,350,1229,416,1290,P_Oxy_52_3663_f.jpg
Τ,0.6774573604856621,423,1228,500,1286,P_Oxy_52_3663_f.jpg
Ρ,0.518858367746374,494,1230,558,1290,P_Oxy_52_3663_f.jpg
Ι,0.1600828601737285,798,1238,847,1293,P_Oxy_52_3663_f.jpg
Δ,0.30666874381903503,838,1241,899,1298,P_Oxy_52_3663_f.jpg
Ν,0.17917492184498182,896,1239,961,1294,P_Oxy_52_3663_f.jpg
Μ,0.31968251551625787,957,1238,1031,1300,P_Oxy_52_3663_f.jpg
Γ,0.23428689406867292,1027,1236,1085,1293,P_Oxy_52_3663_f.jpg
Π,0.18059918618818568,1082,1235,1153,1292,P_Oxy_52_3663_f.jpg
Ο,0.8658054827993868,1146,1234,1212,1288,P_Oxy_52_3663_f.jpg
